date,temperature,temp_min,temp_max,humidity,wind_speed,precipitation,weather_code,condition,pm25,pm10,aqi,traffic_index,is_weekend,month,day_of_week,no2,so2,ozone
2023-01-22,-11.7,-16.7,-7.2,68,17.6,0.0,2,partly_cloudy,47.0,67.2,129,26.9,True,1,6,153.5,234.7,17.4
2023-01-23,-10.2,-15.9,-2.6,64,26.6,0.0,1,partly_cloudy,69.2,98.9,161,65.1,False,1,0,154.7,236.9,24.8
2023-01-24,-9.9,-16.3,-7.5,65,11.1,0.0,3,partly_cloudy,50.6,72.5,138,59.8,False,1,1,146.4,229.6,38.5
2023-01-25,-10.3,-17.1,-7.7,67,10.0,0.0,2,partly_cloudy,85.6,122.4,172,73.8,False,1,2,160.8,335.3,49.7
2023-01-26,-10.5,-16.6,-3.6,68,18.2,0.0,3,partly_cloudy,63.8,91.3,157,73.3,False,1,3,163.5,308.6,28.0
2023-01-27,-9.0,-14.3,-3.3,64,16.4,0.0,2,partly_cloudy,71.7,102.8,162,69.8,False,1,4,159.8,332.6,71.8
2023-01-28,-8.4,-15.6,-2.1,62,17.7,0.0,3,partly_cloudy,48.0,69.2,132,38.9,True,1,5,108.4,214.4,66.1
2023-01-29,-5.7,-12.0,0.3,60,12.0,0.0,3,partly_cloudy,53.2,76.6,145,26.2,True,1,6,118.4,181.6,38.6
2023-01-30,-6.1,-13.1,-0.7,69,14.1,0.0,3,partly_cloudy,60.2,86.9,154,64.2,False,1,0,127.8,225.5,48.4
2023-01-31,-2.4,-9.9,3.2,56,12.5,0.2,71,snow,75.1,108.8,165,80.5,False,1,1,156.1,251.0,34.9
2023-02-01,-3.1,-8.8,-0.4,66,14.0,0.0,3,partly_cloudy,58.1,84.1,153,64.8,False,2,2,116.1,225.0,71.7
2023-02-02,-2.8,-9.5,2.0,72,16.8,1.3,73,snow,58.4,86.0,153,48.8,False,2,3,116.1,181.0,29.4
2023-02-03,0.7,-1.7,2.8,80,10.8,0.0,3,partly_cloudy,70.1,103.8,161,70.4,False,2,4,122.7,169.6,29.2
2023-02-04,-0.0,-3.9,3.3,79,9.1,5.3,73,snow,51.3,75.8,140,35.3,True,2,5,112.3,168.8,22.4
2023-02-05,0.9,-2.0,3.8,69,11.5,0.1,51,drizzle,32.1,47.4,94,38.2,True,2,6,86.9,133.6,37.8
2023-02-06,0.9,-2.3,3.5,66,9.9,0.0,3,partly_cloudy,59.6,86.5,154,71.7,False,2,0,129.3,207.8,29.8
2023-02-07,-1.5,-5.3,1.0,77,7.8,0.3,71,snow,51.8,74.9,141,63.7,False,2,1,124.5,231.9,42.4
2023-02-08,-1.8,-4.2,2.2,70,14.4,0.0,3,partly_cloudy,47.4,68.7,130,66.3,False,2,2,93.1,173.4,46.0
2023-02-09,0.0,-4.8,2.6,60,9.8,4.3,75,snow,64.0,94.7,157,75.5,False,2,3,109.8,200.6,44.0
2023-02-10,-5.5,-7.8,-1.4,78,10.8,4.1,75,snow,23.1,33.5,77,75.7,False,2,4,55.7,123.5,41.0
2023-02-11,-8.2,-11.3,-4.6,68,11.8,0.0,3,partly_cloudy,26.8,38.6,84,43.4,True,2,5,63.4,92.1,44.7
2023-02-12,-5.8,-7.9,-4.5,63,10.5,0.0,3,partly_cloudy,41.2,59.8,115,40.1,True,2,6,75.9,152.8,54.3
2023-02-13,-7.4,-13.0,-3.8,71,21.7,0.0,3,partly_cloudy,47.4,68.5,130,82.0,False,2,0,96.9,148.7,34.3
2023-02-14,-6.0,-12.0,-0.3,69,12.6,0.0,3,partly_cloudy,51.5,74.9,140,68.5,False,2,1,108.7,190.8,40.2
2023-02-15,-2.5,-7.5,1.9,59,8.7,0.0,3,partly_cloudy,47.6,70.2,131,63.0,False,2,2,84.4,173.2,73.2
2023-02-16,-4.3,-7.4,-0.7,91,16.0,1.1,73,snow,58.9,85.8,153,64.5,False,2,3,70.4,188.7,68.3
2023-02-17,-2.5,-5.9,0.1,88,10.9,0.0,3,partly_cloudy,55.5,79.8,151,54.7,False,2,4,100.7,191.6,64.1
2023-02-18,-0.3,-1.3,1.0,97,6.9,9.1,75,snow,46.9,67.5,129,41.7,True,2,5,82.8,191.1,38.6
2023-02-19,-1.3,-4.0,-0.2,93,9.8,0.0,3,partly_cloudy,37.3,53.7,105,26.0,True,2,6,67.2,157.2,51.1
2023-02-20,0.7,-1.7,3.3,78,9.2,0.0,3,partly_cloudy,46.9,67.3,129,65.6,False,2,0,91.8,169.8,72.8
2023-02-21,2.2,-3.4,5.9,52,8.3,0.1,51,drizzle,46.9,67.4,129,65.1,False,2,1,103.1,161.3,51.3
2023-02-22,4.2,-3.1,10.2,39,11.5,0.0,3,partly_cloudy,47.2,69.8,130,78.7,False,2,2,95.5,145.3,52.0
2023-02-23,5.6,-1.3,11.7,59,11.8,0.0,3,partly_cloudy,36.7,58.1,104,57.3,False,2,3,92.3,113.5,38.4
2023-02-24,7.2,0.4,12.3,44,9.3,0.0,3,partly_cloudy,47.8,74.1,131,66.5,False,2,4,98.6,133.3,49.6
2023-02-25,1.2,-4.0,8.0,83,17.7,13.1,75,snow,32.4,59.9,94,44.9,True,2,5,69.6,85.1,22.7
2023-02-26,-6.0,-11.6,-2.1,89,15.3,0.2,71,snow,32.9,47.1,95,36.1,True,2,6,52.8,141.4,53.6
2023-02-27,-4.0,-11.7,1.6,74,13.7,0.0,3,partly_cloudy,45.7,66.6,126,53.1,False,2,0,89.3,179.8,70.9
2023-02-28,1.0,-4.9,7.7,46,6.3,0.0,2,partly_cloudy,46.6,67.6,128,59.4,False,2,1,90.7,165.4,59.3
2023-03-01,6.1,-4.8,11.3,17,7.3,0.0,0,clear,44.5,68.8,123,61.7,False,3,2,77.1,137.1,58.1
2023-03-02,7.8,4.5,12.0,17,7.7,0.0,3,partly_cloudy,40.3,62.6,113,70.9,False,3,3,76.8,101.0,46.2
2023-03-03,9.3,1.9,17.5,26,12.2,0.0,3,partly_cloudy,44.8,74.2,124,75.8,False,3,4,69.4,96.7,66.5
2023-03-04,4.7,-0.0,9.7,72,10.5,0.0,3,partly_cloudy,46.1,86.1,127,35.2,True,3,5,77.8,100.3,42.2
2023-03-05,8.9,2.6,17.4,57,13.0,0.0,3,partly_cloudy,43.6,67.4,121,26.1,True,3,6,71.5,82.8,59.7
2023-03-06,8.4,4.6,12.5,66,11.2,1.9,61,rain,36.4,57.9,103,73.3,False,3,0,65.4,75.1,46.5
2023-03-07,9.9,3.9,18.3,58,11.3,0.0,3,partly_cloudy,25.4,40.3,81,75.9,False,3,1,54.2,66.7,59.3
2023-03-08,10.2,4.2,19.1,55,18.0,12.9,63,rain,22.7,36.4,76,76.4,False,3,2,45.6,53.1,56.7
2023-03-09,3.4,0.7,6.0,89,10.2,1.5,53,drizzle,22.3,32.2,76,67.5,False,3,3,44.2,92.9,31.8
2023-03-10,6.1,-1.7,12.7,74,8.4,0.0,3,partly_cloudy,33.0,50.7,96,56.5,False,3,4,70.3,83.1,41.6
2023-03-11,12.0,3.3,19.8,50,14.2,0.0,3,partly_cloudy,37.3,63.3,105,35.4,True,3,5,58.5,125.7,51.2
2023-03-12,10.4,7.2,14.7,75,14.6,13.5,63,rain,32.0,70.8,94,47.4,True,3,6,47.7,128.1,30.0
2023-03-13,5.1,1.0,8.0,92,10.9,14.6,63,rain,15.9,23.1,64,71.7,False,3,0,31.8,149.3,38.7
2023-03-14,5.2,0.5,10.3,78,9.5,0.0,3,partly_cloudy,38.1,55.4,107,60.6,False,3,1,58.3,234.2,51.6
2023-03-15,8.5,0.5,15.6,47,10.9,1.1,53,drizzle,18.2,27.1,68,73.5,False,3,2,42.7,125.4,60.8
2023-03-16,3.9,1.2,6.8,92,10.0,4.8,53,drizzle,22.3,33.0,76,52.7,False,3,3,34.5,169.3,38.3
2023-03-17,3.2,-0.1,7.3,80,10.1,0.0,3,partly_cloudy,32.7,47.2,95,62.0,False,3,4,51.8,128.3,79.0
2023-03-18,-2.6,-4.2,-0.8,78,6.6,0.0,3,partly_cloudy,22.9,32.9,77,36.1,True,3,5,41.1,107.4,34.0
2023-03-19,1.3,-4.6,7.6,63,13.7,0.0,0,clear,36.7,52.5,104,38.3,True,3,6,60.0,151.7,117.2
2023-03-20,0.7,-5.2,6.5,69,10.4,0.0,3,partly_cloudy,41.4,59.4,116,61.3,False,3,0,88.6,159.9,76.2
2023-03-21,1.4,-6.0,7.5,68,17.4,0.0,3,partly_cloudy,50.1,73.3,137,63.9,False,3,1,84.0,218.7,88.0
2023-03-22,4.3,-1.7,9.7,69,12.1,0.1,51,drizzle,43.1,63.4,120,64.2,False,3,2,69.9,308.0,50.8
2023-03-23,7.7,1.9,13.0,58,11.3,0.0,3,partly_cloudy,43.4,63.2,120,65.2,False,3,3,47.3,242.7,63.6
2023-03-24,8.7,4.4,12.7,57,8.3,0.0,0,clear,39.2,57.9,110,59.9,False,3,4,52.0,190.6,57.8
2023-03-25,9.7,4.6,14.1,60,6.9,0.0,0,clear,44.6,67.3,123,38.0,True,3,5,66.6,211.1,60.1
2023-03-26,12.7,8.4,18.2,37,12.0,0.0,2,partly_cloudy,38.2,61.6,108,38.1,True,3,6,52.2,137.7,65.4
2023-03-27,11.5,6.8,15.3,51,9.4,0.0,3,partly_cloudy,39.5,58.5,111,75.2,False,3,0,43.9,166.5,69.3
2023-03-28,11.4,5.4,16.4,52,10.5,0.0,0,clear,42.8,66.9,119,53.4,False,3,1,59.0,172.0,54.0
2023-03-29,14.5,9.7,20.6,42,7.1,0.0,3,partly_cloudy,32.1,49.7,94,54.1,False,3,2,43.2,56.2,54.0
2023-03-30,11.9,9.5,15.2,72,11.2,10.5,63,rain,38.6,60.9,109,89.4,False,3,3,42.1,181.6,55.6
2023-03-31,6.8,-0.6,11.1,70,14.8,10.6,71,snow,27.9,40.4,86,65.0,False,3,4,45.6,179.7,24.0
2023-04-01,1.6,-5.1,7.4,55,12.5,0.0,0,clear,29.0,42.3,88,33.5,True,4,5,40.9,214.5,60.0
2023-04-02,2.0,-4.7,8.9,49,14.3,0.0,0,clear,34.1,50.4,98,29.2,True,4,6,58.9,262.9,50.2
2023-04-03,5.2,-3.6,11.6,51,14.0,0.0,0,clear,33.5,49.7,96,66.8,False,4,0,56.3,199.8,59.8
2023-04-04,8.3,-0.8,15.4,47,13.5,0.0,3,partly_cloudy,37.3,62.7,105,62.5,False,4,1,48.0,161.4,73.0
2023-04-05,12.6,7.5,16.2,44,8.2,0.0,3,partly_cloudy,38.3,80.8,108,61.8,False,4,2,60.1,141.5,61.4
2023-04-06,11.5,6.3,17.0,51,15.8,1.4,55,drizzle,47.1,109.2,130,67.0,False,4,3,55.4,163.6,44.6
2023-04-07,11.4,4.7,20.9,64,28.4,9.3,61,rain,40.9,103.0,114,55.7,False,4,4,34.4,116.0,60.0
2023-04-08,11.3,5.0,16.5,68,9.4,2.2,55,drizzle,25.3,41.5,81,43.4,True,4,5,27.5,126.0,83.3
2023-04-09,11.5,8.2,15.9,71,18.7,8.5,63,rain,25.8,44.9,82,37.0,True,4,6,44.2,116.6,54.8
2023-04-10,11.5,7.5,16.2,75,11.6,7.7,61,rain,27.7,49.3,86,63.4,False,4,0,48.0,94.6,77.5
2023-04-11,9.7,6.3,14.1,77,16.1,15.7,61,rain,11.4,17.5,55,71.1,False,4,1,29.2,50.4,59.6
2023-04-12,9.1,5.8,13.2,71,8.2,2.4,61,rain,16.8,25.7,65,55.6,False,4,2,37.5,84.9,70.8
2023-04-13,12.0,4.3,17.6,45,13.0,0.0,3,partly_cloudy,21.5,33.5,74,59.1,False,4,3,61.0,73.6,72.1
2023-04-14,16.1,7.8,24.1,50,14.9,0.0,3,partly_cloudy,32.2,56.1,94,77.6,False,4,4,53.7,88.9,67.3
2023-04-15,14.5,11.1,19.8,61,16.6,9.6,63,rain,25.4,48.1,81,39.4,True,4,5,30.8,88.6,59.5
2023-04-16,13.5,9.6,18.1,61,12.4,0.6,51,drizzle,20.0,30.8,71,36.4,True,4,6,31.4,115.9,80.3
2023-04-17,9.8,5.7,13.7,70,19.1,5.6,61,rain,18.5,29.5,69,66.0,False,4,0,32.3,81.6,46.8
2023-04-18,1.4,0.2,4.7,88,13.7,9.2,73,snow,11.2,16.2,55,70.2,False,4,1,22.3,80.6,40.3
2023-04-19,3.7,-1.9,7.8,72,7.3,0.0,2,partly_cloudy,23.0,32.9,77,81.4,False,4,2,30.7,122.7,60.5
2023-04-20,6.3,2.5,10.5,60,6.1,0.0,2,partly_cloudy,30.8,44.1,91,59.5,False,4,3,40.5,166.5,66.9
2023-04-21,5.0,-1.2,10.0,59,10.9,0.0,3,partly_cloudy,24.5,35.1,80,58.5,False,4,4,36.2,194.4,64.5
2023-04-22,6.5,2.3,11.9,46,11.5,0.0,3,partly_cloudy,50.8,72.7,139,37.9,True,4,5,28.8,286.7,108.7
2023-04-23,12.7,5.9,18.5,47,10.9,0.0,3,partly_cloudy,50.8,76.2,139,27.1,True,4,6,35.6,191.6,111.9
2023-04-24,15.8,8.9,23.0,50,11.0,0.5,51,drizzle,34.5,54.0,98,67.2,False,4,0,36.9,79.3,73.2
2023-04-25,12.7,9.1,16.9,67,10.8,6.5,61,rain,16.3,26.0,64,68.3,False,4,1,22.8,77.4,69.7
2023-04-26,11.9,5.1,16.8,55,10.5,0.0,1,partly_cloudy,20.9,30.7,73,65.1,False,4,2,42.7,113.9,73.1
2023-04-27,14.2,7.0,21.8,46,9.9,0.0,0,clear,22.7,36.3,76,69.5,False,4,3,45.1,95.1,63.2
2023-04-28,16.5,8.5,24.4,41,12.4,0.0,1,partly_cloudy,31.5,61.4,93,47.3,False,4,4,38.8,101.1,73.1
2023-04-29,17.5,12.1,24.6,44,22.1,0.9,51,drizzle,20.8,45.0,73,33.3,True,4,5,30.5,73.3,68.2
2023-04-30,17.1,11.2,22.5,48,21.0,3.9,63,rain,17.4,27.3,66,49.2,True,4,6,36.3,83.5,61.8
2023-05-01,14.3,9.0,17.8,62,14.8,12.8,63,rain,20.9,31.2,73,89.8,False,5,0,38.7,90.1,59.0
2023-05-02,9.7,5.7,13.8,47,9.1,1.9,53,drizzle,26.3,37.8,83,65.0,False,5,1,32.2,127.0,73.9
2023-05-03,5.7,1.5,10.5,50,13.0,0.0,3,partly_cloudy,19.9,28.6,71,62.1,False,5,2,30.4,80.7,68.1
2023-05-04,5.0,0.4,10.2,43,7.4,0.0,1,partly_cloudy,21.0,30.1,73,75.8,False,5,3,31.0,101.3,69.8
2023-05-05,6.9,-0.2,12.2,38,11.3,0.0,1,partly_cloudy,26.1,37.4,83,65.5,False,5,4,33.5,123.4,79.3
2023-05-06,10.0,3.9,16.1,39,16.6,0.0,1,partly_cloudy,23.8,36.8,78,45.4,True,5,5,37.7,106.2,82.5
2023-05-07,10.8,4.6,17.0,40,11.2,0.0,2,partly_cloudy,29.3,45.0,89,23.6,True,5,6,35.1,106.3,94.2
2023-05-08,13.8,6.2,20.7,37,10.7,0.0,1,partly_cloudy,37.5,57.0,106,61.3,False,5,0,41.1,85.2,78.8
2023-05-09,15.6,7.7,22.6,42,10.5,0.0,2,partly_cloudy,44.9,67.5,124,58.9,False,5,1,34.3,68.6,86.7
2023-05-10,17.6,10.6,25.2,38,13.0,0.0,0,clear,32.4,50.3,94,77.3,False,5,2,32.6,55.2,88.1
2023-05-11,19.9,11.9,27.1,35,10.7,0.0,3,partly_cloudy,27.5,45.1,85,67.4,False,5,3,39.8,89.3,99.8
2023-05-12,20.7,17.2,24.7,41,10.6,0.1,51,drizzle,32.0,53.6,94,59.9,False,5,4,42.0,85.8,73.2
2023-05-13,19.6,14.0,24.3,49,14.5,0.0,3,partly_cloudy,24.8,39.1,80,17.1,True,5,5,39.6,102.5,64.2
2023-05-14,18.8,13.0,24.2,50,20.9,5.0,61,rain,16.7,25.9,65,45.2,True,5,6,29.9,58.7,63.9
2023-05-15,19.3,13.3,24.0,48,8.0,0.0,3,partly_cloudy,17.7,30.2,67,67.4,False,5,0,34.8,54.6,73.8
2023-05-16,18.8,12.9,24.3,52,9.7,0.0,3,partly_cloudy,26.2,43.0,83,55.4,False,5,1,44.8,75.4,87.8
2023-05-17,22.0,15.6,27.9,45,13.0,0.0,3,partly_cloudy,18.5,29.6,69,68.3,False,5,2,29.7,55.2,88.5
2023-05-18,16.2,13.7,18.3,67,16.2,3.8,61,rain,14.8,23.5,62,54.3,False,5,3,30.8,50.0,57.5
2023-05-19,16.6,12.5,21.0,64,11.4,4.5,63,rain,16.9,25.3,66,66.9,False,5,4,29.2,69.3,64.9
2023-05-20,17.5,12.6,22.3,59,18.0,4.0,61,rain,20.2,29.9,72,43.8,True,5,5,28.4,76.0,79.5
2023-05-21,17.5,11.8,21.6,57,14.1,0.6,51,drizzle,18.1,27.9,68,18.6,True,5,6,32.8,51.0,69.7
2023-05-22,15.6,12.6,18.0,75,13.7,11.4,61,rain,16.6,25.4,65,66.5,False,5,0,25.9,58.2,81.5
2023-05-23,15.4,11.9,18.3,66,10.4,0.0,3,partly_cloudy,24.1,35.8,79,74.3,False,5,1,34.4,97.7,70.4
2023-05-24,15.1,10.1,19.2,48,9.9,0.0,3,partly_cloudy,26.8,39.6,84,52.6,False,5,2,38.7,108.9,59.5
2023-05-25,15.9,9.1,21.1,44,11.6,0.1,51,drizzle,24.3,35.6,79,71.6,False,5,3,40.4,79.7,67.9
2023-05-26,16.2,9.3,22.3,40,12.7,0.0,2,partly_cloudy,18.1,26.1,68,63.1,False,5,4,33.3,75.5,79.3
2023-05-27,17.3,10.5,23.2,45,20.2,2.3,55,drizzle,18.6,26.7,69,45.9,True,5,5,24.3,72.4,83.0
2023-05-28,15.9,11.0,21.5,60,14.5,1.3,53,drizzle,18.3,26.3,68,11.8,True,5,6,16.3,58.4,83.7
2023-05-29,14.5,8.8,19.4,53,6.6,1.3,53,drizzle,28.1,40.4,86,70.1,False,5,0,23.2,124.5,92.4
2023-05-30,16.5,12.5,21.7,48,6.5,0.0,1,partly_cloudy,23.9,34.2,79,61.2,False,5,1,26.5,131.5,103.0
2023-05-31,18.6,12.0,23.9,49,7.5,0.0,3,partly_cloudy,14.2,20.5,61,53.1,False,5,2,25.8,81.2,85.4
2023-06-01,17.4,11.7,22.4,47,10.8,0.0,3,partly_cloudy,16.2,24.0,64,45.7,False,6,3,34.2,77.0,65.0
2023-06-02,19.0,12.5,24.9,38,8.5,0.0,3,partly_cloudy,21.2,31.3,74,60.7,False,6,4,43.1,75.1,73.0
2023-06-03,19.7,13.5,25.5,43,21.1,1.6,61,rain,18.0,29.2,68,30.4,True,6,5,41.9,60.6,72.9
2023-06-04,21.9,15.8,28.0,40,20.2,0.0,3,partly_cloudy,18.6,34.1,69,26.2,True,6,6,29.5,60.8,88.6
2023-06-05,23.2,16.1,29.7,38,17.0,0.0,3,partly_cloudy,16.3,28.9,64,46.2,False,6,0,24.7,48.9,99.4
2023-06-06,24.2,17.8,30.5,34,15.5,0.0,3,partly_cloudy,16.3,28.9,64,60.8,False,6,1,20.0,36.5,101.2
2023-06-07,24.7,18.4,31.2,35,19.6,0.2,51,drizzle,16.2,26.5,64,41.5,False,6,2,24.5,32.8,92.9
2023-06-08,25.6,16.9,33.5,36,12.1,0.0,0,clear,14.1,21.4,60,63.4,False,6,3,30.9,35.3,98.9
2023-06-09,26.3,18.6,34.2,34,11.6,0.0,3,partly_cloudy,15.1,22.5,62,52.5,False,6,4,39.2,43.4,98.7
2023-06-10,26.1,21.0,30.5,39,16.9,0.0,3,partly_cloudy,12.3,20.2,57,18.3,True,6,5,19.9,38.2,94.6
2023-06-11,23.3,18.2,27.3,54,13.1,3.6,61,rain,16.2,25.9,64,37.2,True,6,6,23.9,75.3,88.9
2023-06-12,21.6,16.7,26.4,56,10.1,0.0,3,partly_cloudy,15.6,23.6,63,57.3,False,6,0,22.5,78.7,98.4
2023-06-13,22.2,17.8,27.4,49,17.7,0.9,51,drizzle,30.2,50.3,90,58.0,False,6,1,26.1,149.3,93.1
2023-06-14,24.6,19.1,29.9,46,11.6,0.0,3,partly_cloudy,20.6,34.6,72,46.2,False,6,2,28.4,59.4,82.4
2023-06-15,22.4,17.3,27.8,37,9.5,0.0,3,partly_cloudy,19.2,29.8,70,51.8,False,6,3,29.2,65.7,98.0
2023-06-16,21.8,13.8,28.8,37,8.9,0.0,1,partly_cloudy,20.3,29.3,72,41.3,False,6,4,35.1,98.5,118.7
2023-06-17,23.7,17.3,29.9,35,9.2,0.0,3,partly_cloudy,24.7,35.4,80,28.1,True,6,5,38.3,109.7,129.0
2023-06-18,24.6,16.9,31.2,38,25.2,0.1,51,drizzle,19.3,28.3,70,33.1,True,6,6,35.5,54.3,96.6
2023-06-19,26.2,20.4,32.7,31,27.4,0.0,3,partly_cloudy,16.9,24.9,66,46.4,False,6,0,34.5,37.6,79.2
2023-06-20,23.9,19.8,28.9,46,19.1,3.4,61,rain,18.5,29.2,69,55.9,False,6,1,23.2,56.3,98.1
2023-06-21,23.1,18.6,27.9,48,19.0,4.0,63,rain,16.4,24.4,65,47.9,False,6,2,23.2,57.6,108.2
2023-06-22,21.8,17.5,25.9,54,10.9,0.0,3,partly_cloudy,21.5,32.4,74,44.6,False,6,3,22.8,76.6,106.0
2023-06-23,23.6,17.3,28.8,46,11.7,0.0,3,partly_cloudy,22.4,32.7,76,47.3,False,6,4,26.1,73.5,130.4
2023-06-24,22.7,17.5,27.3,40,13.0,0.2,51,drizzle,11.0,17.5,55,28.2,True,6,5,17.0,41.2,100.7
2023-06-25,21.3,17.4,26.0,51,19.0,4.3,61,rain,17.5,26.2,67,33.1,True,6,6,21.2,74.9,114.4
2023-06-26,22.5,16.9,27.9,49,9.5,0.2,51,drizzle,15.9,23.6,64,67.8,False,6,0,24.8,67.0,112.0
2023-06-27,24.7,17.9,31.3,34,16.3,0.0,3,partly_cloudy,16.0,23.9,64,52.9,False,6,1,25.9,44.2,102.0
2023-06-28,24.3,18.6,29.8,40,14.3,0.0,3,partly_cloudy,13.1,24.1,58,61.4,False,6,2,7.9,16.5,95.5
2023-06-29,21.2,16.7,26.2,41,8.8,0.0,3,partly_cloudy,10.4,15.8,53,40.6,False,6,3,11.4,25.3,75.5
2023-06-30,20.9,16.7,25.7,39,8.9,0.0,3,partly_cloudy,9.7,14.4,52,55.8,False,6,4,9.4,20.7,90.0
2023-07-01,23.1,14.5,28.8,30,11.9,0.0,0,clear,8.4,12.4,47,18.9,True,7,5,10.0,21.9,101.2
2023-07-02,26.1,19.0,32.4,30,11.3,0.0,1,partly_cloudy,9.0,14.1,50,16.0,True,7,6,10.2,21.5,106.6
2023-07-03,26.4,21.3,31.4,32,21.1,0.2,51,drizzle,12.1,19.2,57,57.2,False,7,0,7.9,13.6,100.0
2023-07-04,25.5,18.4,31.9,33,21.2,0.0,3,partly_cloudy,13.8,23.8,60,37.5,False,7,1,8.1,15.5,96.6
2023-07-05,22.3,18.8,26.9,50,17.9,2.6,61,rain,12.2,19.4,57,53.8,False,7,2,9.3,19.2,88.5
2023-07-06,21.7,17.6,25.7,50,13.7,0.1,51,drizzle,14.2,21.9,61,44.9,False,7,3,11.8,25.4,88.3
2023-07-07,22.0,17.2,27.3,55,11.5,0.3,51,drizzle,15.8,24.8,63,38.2,False,7,4,11.2,25.8,95.3
2023-07-08,21.2,17.2,24.5,59,9.4,1.2,53,drizzle,14.6,22.9,61,32.8,True,7,5,11.9,26.7,96.6
2023-07-09,21.7,17.4,25.5,52,8.4,0.1,51,drizzle,12.8,19.3,58,34.1,True,7,6,10.8,22.2,88.5
2023-07-10,22.6,16.5,28.1,43,12.1,0.0,3,partly_cloudy,11.3,16.5,55,59.0,False,7,0,11.5,22.4,80.4
2023-07-11,24.1,15.6,30.6,37,6.8,0.0,1,partly_cloudy,8.1,11.7,45,55.9,False,7,1,11.0,22.9,92.5
2023-07-12,26.6,18.6,32.9,36,7.4,0.0,1,partly_cloudy,11.4,16.5,55,54.5,False,7,2,13.4,35.0,117.7
2023-07-13,29.9,23.0,36.8,31,8.7,0.0,0,clear,10.2,15.3,53,44.9,False,7,3,10.5,27.3,126.4
2023-07-14,31.3,22.4,38.6,24,19.3,0.0,1,partly_cloudy,10.7,15.6,54,51.5,False,7,4,8.2,20.3,121.8
2023-07-15,28.2,23.9,32.6,32,10.2,0.0,0,clear,7.6,11.5,42,23.2,True,7,5,8.4,18.9,101.7
2023-07-16,27.1,21.8,32.3,32,5.7,0.0,3,partly_cloudy,9.8,17.6,52,14.9,True,7,6,12.6,29.0,95.8
2023-07-17,28.8,22.1,34.2,34,11.4,0.0,3,partly_cloudy,12.0,20.8,56,51.2,False,7,0,9.0,19.0,99.3
2023-07-18,29.2,20.7,36.7,34,9.8,0.0,2,partly_cloudy,11.1,18.6,55,59.9,False,7,1,8.5,17.2,101.5
2023-07-19,30.9,23.1,38.2,29,12.5,0.0,3,partly_cloudy,12.9,22.5,58,57.6,False,7,2,8.0,15.9,107.3
2023-07-20,27.2,21.6,32.4,39,12.5,0.0,3,partly_cloudy,17.3,32.0,66,52.7,False,7,3,8.5,19.6,98.6
2023-07-21,25.4,20.9,33.1,55,21.3,1.8,61,rain,17.6,32.6,67,72.3,False,7,4,9.9,22.7,102.2
2023-07-22,26.9,18.7,33.9,42,8.4,0.0,2,partly_cloudy,15.4,26.6,63,18.2,True,7,5,9.7,21.9,99.9
2023-07-23,28.4,21.1,34.8,33,9.5,0.0,3,partly_cloudy,10.7,16.9,54,17.6,True,7,6,9.6,19.3,100.5
2023-07-24,28.3,20.0,35.6,33,9.4,0.0,3,partly_cloudy,12.1,18.0,57,59.6,False,7,0,10.3,23.4,106.8
2023-07-25,29.6,21.0,36.7,30,7.5,0.0,1,partly_cloudy,9.3,13.9,51,57.4,False,7,1,8.7,16.1,98.9
2023-07-26,29.7,21.6,37.2,30,9.7,0.0,1,partly_cloudy,10.2,15.7,53,41.0,False,7,2,8.4,16.7,102.5
2023-07-27,29.8,22.8,35.8,29,14.6,0.3,51,drizzle,10.7,16.8,54,48.9,False,7,3,8.3,14.9,103.2
2023-07-28,25.0,21.6,28.7,49,11.2,0.0,3,partly_cloudy,13.0,24.7,58,48.5,False,7,4,9.4,19.3,91.0
2023-07-29,26.4,18.3,32.7,40,9.3,0.0,2,partly_cloudy,12.8,21.1,58,41.0,True,7,5,11.3,23.1,90.8
2023-07-30,26.8,20.6,33.5,38,11.2,0.0,3,partly_cloudy,14.8,23.3,62,17.9,True,7,6,12.5,26.3,98.6
2023-07-31,27.1,20.5,33.0,34,16.0,0.1,51,drizzle,13.5,21.0,59,40.6,False,7,0,8.9,17.0,102.3
2023-08-01,28.6,20.6,35.5,27,15.4,0.0,2,partly_cloudy,10.2,15.5,53,53.5,False,8,1,7.9,15.1,101.9
2023-08-02,27.7,23.6,32.1,33,17.0,0.1,51,drizzle,12.3,19.3,57,48.3,False,8,2,8.9,15.7,90.2
2023-08-03,27.9,20.1,34.2,30,15.1,0.0,1,partly_cloudy,10.5,16.4,54,59.1,False,8,3,8.6,18.3,97.0
2023-08-04,28.7,21.3,35.5,29,9.9,0.0,1,partly_cloudy,9.8,14.8,52,44.5,False,8,4,10.2,22.5,104.2
2023-08-05,29.7,21.6,36.6,26,10.0,0.0,2,partly_cloudy,8.6,13.4,48,44.6,True,8,5,7.3,13.5,98.9
2023-08-06,28.3,20.9,35.0,29,23.2,0.1,51,drizzle,12.2,19.9,57,33.9,True,8,6,9.5,17.9,94.1
2023-08-07,23.1,19.9,26.6,52,8.0,1.5,55,drizzle,19.0,33.2,69,61.5,False,8,0,15.0,29.3,79.3
2023-08-08,23.5,18.2,28.6,48,18.0,0.5,53,drizzle,15.8,26.4,63,50.1,False,8,1,11.9,27.2,88.0
