date,temperature,temp_min,temp_max,humidity,wind_speed,precipitation,weather_code,condition,pm25,pm10,aqi,traffic_index,is_weekend,month,day_of_week,no2,so2,ozone
2023-05-14,18.8,13.0,24.2,50,20.9,5.0,61,rain,16.7,25.9,61,45.2,True,5,6,29.9,58.7,63.9
2023-05-15,19.3,13.3,24.0,48,8.0,0.0,3,partly_cloudy,17.7,30.2,63,67.4,False,5,0,34.8,54.6,73.8
2023-05-16,18.8,12.9,24.3,52,9.7,0.0,3,partly_cloudy,26.2,43.0,81,55.4,False,5,1,44.8,75.4,87.8
2023-05-17,22.0,15.6,27.9,45,13.0,0.0,3,partly_cloudy,18.5,29.6,64,68.3,False,5,2,29.7,55.2,88.5
2023-05-18,16.2,13.7,18.3,67,16.2,3.8,61,rain,14.8,23.5,57,54.3,False,5,3,30.8,50.0,57.5
2023-05-19,16.6,12.5,21.0,64,11.4,4.5,63,rain,16.9,25.3,61,66.9,False,5,4,29.2,69.3,64.9
2023-05-20,17.5,12.6,22.3,59,18.0,4.0,61,rain,20.2,29.9,68,43.8,True,5,5,28.4,76.0,79.5
2023-05-21,17.5,11.8,21.6,57,14.1,0.6,51,drizzle,18.1,27.9,64,18.6,True,5,6,32.8,51.0,69.7
2023-05-22,15.6,12.6,18.0,75,13.7,11.4,61,rain,16.6,25.4,60,66.5,False,5,0,25.9,58.2,81.5
2023-05-23,15.4,11.9,18.3,66,10.4,0.0,3,partly_cloudy,24.1,35.8,76,74.3,False,5,1,34.4,97.7,70.4
2023-05-24,15.1,10.1,19.2,48,9.9,0.0,3,partly_cloudy,26.8,39.6,82,52.6,False,5,2,38.7,108.9,59.5
2023-05-25,15.9,9.1,21.1,44,11.6,0.1,51,drizzle,24.3,35.6,77,71.6,False,5,3,40.4,79.7,67.9
2023-05-26,16.2,9.3,22.3,40,12.7,0.0,2,partly_cloudy,18.1,26.1,64,63.1,False,5,4,33.3,75.5,79.3
2023-05-27,17.3,10.5,23.2,45,20.2,2.3,55,drizzle,18.6,26.7,65,45.9,True,5,5,24.3,72.4,83.0
2023-05-28,15.9,11.0,21.5,60,14.5,1.3,53,drizzle,18.3,26.3,64,11.8,True,5,6,16.3,58.4,83.7
2023-05-29,14.5,8.8,19.4,53,6.6,1.3,53,drizzle,28.1,40.4,85,70.1,False,5,0,23.2,124.5,92.4
2023-05-30,16.5,12.5,21.7,48,6.5,0.0,1,partly_cloudy,23.9,34.2,76,61.2,False,5,1,26.5,131.5,103.0
2023-05-31,18.6,12.0,23.9,49,7.5,0.0,3,partly_cloudy,14.2,20.5,55,53.1,False,5,2,25.8,81.2,85.4
2023-06-01,17.4,11.7,22.4,47,10.8,0.0,3,partly_cloudy,16.2,24.0,60,45.7,False,6,3,34.2,77.0,65.0
2023-06-02,19.0,12.5,24.9,38,8.5,0.0,3,partly_cloudy,21.2,31.3,70,60.7,False,6,4,43.1,75.1,73.0
2023-06-03,19.7,13.5,25.5,43,21.1,1.6,61,rain,18.0,29.2,63,30.4,True,6,5,41.9,60.6,72.9
2023-06-04,21.9,15.8,28.0,40,20.2,0.0,3,partly_cloudy,18.6,34.1,65,26.2,True,6,6,29.5,60.8,88.6
2023-06-05,23.2,16.1,29.7,38,17.0,0.0,3,partly_cloudy,16.3,28.9,60,46.2,False,6,0,24.7,48.9,99.4
2023-06-06,24.2,17.8,30.5,34,15.5,0.0,3,partly_cloudy,16.3,28.9,60,60.8,False,6,1,20.0,36.5,101.2
2023-06-07,24.7,18.4,31.2,35,19.6,0.2,51,drizzle,16.2,26.5,60,41.5,False,6,2,24.5,32.8,92.9
2023-06-08,25.6,16.9,33.5,36,12.1,0.0,0,clear,14.1,21.4,55,63.4,False,6,3,30.9,35.3,98.9
2023-06-09,26.3,18.6,34.2,34,11.6,0.0,3,partly_cloudy,15.1,22.5,57,52.5,False,6,4,39.2,43.4,98.7
2023-06-10,26.1,21.0,30.5,39,16.9,0.0,3,partly_cloudy,12.3,20.2,52,18.3,True,6,5,19.9,38.2,94.6
2023-06-11,23.3,18.2,27.3,54,13.1,3.6,61,rain,16.2,25.9,60,37.2,True,6,6,23.9,75.3,88.9
2023-06-12,21.6,16.7,26.4,56,10.1,0.0,3,partly_cloudy,15.6,23.6,58,57.3,False,6,0,22.5,78.7,98.4
2023-06-13,22.2,17.8,27.4,49,17.7,0.9,51,drizzle,30.2,50.3,89,58.0,False,6,1,26.1,149.3,93.1
2023-06-14,24.6,19.1,29.9,46,11.6,0.0,3,partly_cloudy,20.6,34.6,69,46.2,False,6,2,28.4,59.4,82.4
2023-06-15,22.4,17.3,27.8,37,9.5,0.0,3,partly_cloudy,19.2,29.8,66,51.8,False,6,3,29.2,65.7,98.0
2023-06-16,21.8,13.8,28.8,37,8.9,0.0,1,partly_cloudy,20.3,29.3,68,41.3,False,6,4,35.1,98.5,118.7
2023-06-17,23.7,17.3,29.9,35,9.2,0.0,3,partly_cloudy,24.7,35.4,77,28.1,True,6,5,38.3,109.7,129.0
2023-06-18,24.6,16.9,31.2,38,25.2,0.1,51,drizzle,19.3,28.3,66,33.1,True,6,6,35.5,54.3,96.6
2023-06-19,26.2,20.4,32.7,31,27.4,0.0,3,partly_cloudy,16.9,24.9,61,46.4,False,6,0,34.5,37.6,79.2
2023-06-20,23.9,19.8,28.9,46,19.1,3.4,61,rain,18.5,29.2,64,55.9,False,6,1,23.2,56.3,98.1
2023-06-21,23.1,18.6,27.9,48,19.0,4.0,63,rain,16.4,24.4,60,47.9,False,6,2,23.2,57.6,108.2
2023-06-22,21.8,17.5,25.9,54,10.9,0.0,3,partly_cloudy,21.5,32.4,71,44.6,False,6,3,22.8,76.6,106.0
2023-06-23,23.6,17.3,28.8,46,11.7,0.0,3,partly_cloudy,22.4,32.7,73,47.3,False,6,4,26.1,73.5,130.4
2023-06-24,22.7,17.5,27.3,40,13.0,0.2,51,drizzle,11.0,17.5,46,28.2,True,6,5,17.0,41.2,100.7
2023-06-25,21.3,17.4,26.0,51,19.0,4.3,61,rain,17.5,26.2,62,33.1,True,6,6,21.2,74.9,114.4
2023-06-26,22.5,16.9,27.9,49,9.5,0.2,51,drizzle,15.9,23.6,59,67.8,False,6,0,24.8,67.0,112.0
2023-06-27,24.7,17.9,31.3,34,16.3,0.0,3,partly_cloudy,16.0,23.9,59,52.9,False,6,1,25.9,44.2,102.0
2023-06-28,24.3,18.6,29.8,40,14.3,0.0,3,partly_cloudy,13.1,24.1,53,61.4,False,6,2,7.9,16.5,95.5
2023-06-29,21.2,16.7,26.2,41,8.8,0.0,3,partly_cloudy,10.4,15.8,43,40.6,False,6,3,11.4,25.3,75.5
2023-06-30,20.9,16.7,25.7,39,8.9,0.0,3,partly_cloudy,9.7,14.4,40,55.8,False,6,4,9.4,20.7,90.0
2023-07-01,23.1,14.5,28.8,30,11.9,0.0,0,clear,8.4,12.4,35,18.9,True,7,5,10.0,21.9,101.2
2023-07-02,26.1,19.0,32.4,30,11.3,0.0,1,partly_cloudy,9.0,14.1,38,16.0,True,7,6,10.2,21.5,106.6
2023-07-03,26.4,21.3,31.4,32,21.1,0.2,51,drizzle,12.1,19.2,0,57.2,False,7,0,7.9,13.6,100.0
2023-07-04,25.5,18.4,31.9,33,21.2,0.0,3,partly_cloudy,13.8,23.8,55,37.5,False,7,1,8.1,15.5,96.6
2023-07-05,22.3,18.8,26.9,50,17.9,2.6,61,rain,12.2,19.4,51,53.8,False,7,2,9.3,19.2,88.5
2023-07-06,21.7,17.6,25.7,50,13.7,0.1,51,drizzle,14.2,21.9,55,44.9,False,7,3,11.8,25.4,88.3
2023-07-07,22.0,17.2,27.3,55,11.5,0.3,51,drizzle,15.8,24.8,59,38.2,False,7,4,11.2,25.8,95.3
2023-07-08,21.2,17.2,24.5,59,9.4,1.2,53,drizzle,14.6,22.9,56,32.8,True,7,5,11.9,26.7,96.6
2023-07-09,21.7,17.4,25.5,52,8.4,0.1,51,drizzle,12.8,19.3,53,34.1,True,7,6,10.8,22.2,88.5
2023-07-10,22.6,16.5,28.1,43,12.1,0.0,3,partly_cloudy,11.3,16.5,47,59.0,False,7,0,11.5,22.4,80.4
2023-07-11,24.1,15.6,30.6,37,6.8,0.0,1,partly_cloudy,8.1,11.7,34,55.9,False,7,1,11.0,22.9,92.5
2023-07-12,26.6,18.6,32.9,36,7.4,0.0,1,partly_cloudy,11.4,16.5,48,54.5,False,7,2,13.4,35.0,117.7
2023-07-13,29.9,23.0,36.8,31,8.7,0.0,0,clear,10.2,15.3,42,44.9,False,7,3,10.5,27.3,126.4
2023-07-14,31.3,22.4,38.6,24,19.3,0.0,1,partly_cloudy,10.7,15.6,44,51.5,False,7,4,8.2,20.3,121.8
2023-07-15,28.2,23.9,32.6,32,10.2,0.0,0,clear,7.6,11.5,31,23.2,True,7,5,8.4,18.9,101.7
2023-07-16,27.1,21.8,32.3,32,5.7,0.0,3,partly_cloudy,9.8,17.6,41,14.9,True,7,6,12.6,29.0,95.8
2023-07-17,28.8,22.1,34.2,34,11.4,0.0,3,partly_cloudy,12.0,20.8,0,51.2,False,7,0,9.0,19.0,99.3
2023-07-18,29.2,20.7,36.7,34,9.8,0.0,2,partly_cloudy,11.1,18.6,46,59.9,False,7,1,8.5,17.2,101.5
2023-07-19,30.9,23.1,38.2,29,12.5,0.0,3,partly_cloudy,12.9,22.5,53,57.6,False,7,2,8.0,15.9,107.3
2023-07-20,27.2,21.6,32.4,39,12.5,0.0,3,partly_cloudy,17.3,32.0,62,52.7,False,7,3,8.5,19.6,98.6
2023-07-21,25.4,20.9,33.1,55,21.3,1.8,61,rain,17.6,32.6,63,72.3,False,7,4,9.9,22.7,102.2
2023-07-22,26.9,18.7,33.9,42,8.4,0.0,2,partly_cloudy,15.4,26.6,58,18.2,True,7,5,9.7,21.9,99.9
2023-07-23,28.4,21.1,34.8,33,9.5,0.0,3,partly_cloudy,10.7,16.9,45,17.6,True,7,6,9.6,19.3,100.5
2023-07-24,28.3,20.0,35.6,33,9.4,0.0,3,partly_cloudy,12.1,18.0,0,59.6,False,7,0,10.3,23.4,106.8
2023-07-25,29.6,21.0,36.7,30,7.5,0.0,1,partly_cloudy,9.3,13.9,39,57.4,False,7,1,8.7,16.1,98.9
2023-07-26,29.7,21.6,37.2,30,9.7,0.0,1,partly_cloudy,10.2,15.7,42,41.0,False,7,2,8.4,16.7,102.5
2023-07-27,29.8,22.8,35.8,29,14.6,0.3,51,drizzle,10.7,16.8,45,48.9,False,7,3,8.3,14.9,103.2
2023-07-28,25.0,21.6,28.7,49,11.2,0.0,3,partly_cloudy,13.0,24.7,53,48.5,False,7,4,9.4,19.3,91.0
2023-07-29,26.4,18.3,32.7,40,9.3,0.0,2,partly_cloudy,12.8,21.1,53,41.0,True,7,5,11.3,23.1,90.8
2023-07-30,26.8,20.6,33.5,38,11.2,0.0,3,partly_cloudy,14.8,23.3,57,17.9,True,7,6,12.5,26.3,98.6
2023-07-31,27.1,20.5,33.0,34,16.0,0.1,51,drizzle,13.5,21.0,54,40.6,False,7,0,8.9,17.0,102.3
2023-08-01,28.6,20.6,35.5,27,15.4,0.0,2,partly_cloudy,10.2,15.5,42,53.5,False,8,1,7.9,15.1,101.9
2023-08-02,27.7,23.6,32.1,33,17.0,0.1,51,drizzle,12.3,19.3,51,48.3,False,8,2,8.9,15.7,90.2
2023-08-03,27.9,20.1,34.2,30,15.1,0.0,1,partly_cloudy,10.5,16.4,44,59.1,False,8,3,8.6,18.3,97.0
2023-08-04,28.7,21.3,35.5,29,9.9,0.0,1,partly_cloudy,9.8,14.8,41,44.5,False,8,4,10.2,22.5,104.2
2023-08-05,29.7,21.6,36.6,26,10.0,0.0,2,partly_cloudy,8.6,13.4,36,44.6,True,8,5,7.3,13.5,98.9
2023-08-06,28.3,20.9,35.0,29,23.2,0.1,51,drizzle,12.2,19.9,51,33.9,True,8,6,9.5,17.9,94.1
2023-08-07,23.1,19.9,26.6,52,8.0,1.5,55,drizzle,19.0,33.2,66,61.5,False,8,0,15.0,29.3,79.3
2023-08-08,23.5,18.2,28.6,48,18.0,0.5,53,drizzle,15.8,26.4,59,50.1,False,8,1,11.9,27.2,88.0
2023-08-09,25.6,19.1,31.1,37,17.2,0.0,2,partly_cloudy,11.7,21.9,49,41.6,False,8,2,10.2,22.4,98.5
2023-08-10,27.9,19.8,34.1,29,13.6,0.0,3,partly_cloudy,9.9,17.7,41,73.3,False,8,3,9.1,17.5,96.8
2023-08-11,26.6,22.4,31.6,38,17.9,1.6,53,drizzle,8.5,14.4,35,57.5,False,8,4,7.9,14.5,97.6
2023-08-12,21.0,17.1,27.2,59,18.4,19.1,63,rain,9.7,15.4,40,24.1,True,8,5,10.0,18.4,82.6
2023-08-13,19.3,15.7,23.1,57,17.4,0.9,53,drizzle,8.9,13.0,37,26.0,True,8,6,11.9,25.1,71.6
2023-08-14,15.9,12.2,20.4,59,7.6,2.0,55,drizzle,10.8,15.7,45,46.5,False,8,0,15.5,31.9,57.8
2023-08-15,18.0,12.5,22.6,47,18.8,0.0,3,partly_cloudy,9.5,13.6,39,49.1,False,8,1,12.5,28.8,79.2
2023-08-16,20.4,15.1,25.6,35,6.9,0.0,1,partly_cloudy,10.5,15.5,44,56.1,False,8,2,11.0,26.0,92.1
2023-08-17,22.7,15.1,28.7,34,13.2,0.0,0,clear,9.0,14.1,37,43.1,False,8,3,9.5,18.3,89.3
2023-08-18,23.2,16.9,27.4,39,10.9,0.0,3,partly_cloudy,10.4,16.3,43,56.7,False,8,4,12.4,28.1,105.0
2023-08-19,23.7,18.0,29.2,42,7.1,0.0,0,clear,12.5,18.7,52,31.1,True,8,5,12.0,29.9,100.0
2023-08-20,24.9,17.4,30.6,39,8.1,0.0,1,partly_cloudy,13.7,20.4,54,25.3,True,8,6,12.3,30.6,108.9
2023-08-21,26.2,18.8,31.9,32,7.9,0.0,0,clear,13.7,20.9,54,56.9,False,8,0,12.3,33.2,111.6
2023-08-22,25.7,21.1,31.4,35,11.8,0.0,3,partly_cloudy,15.7,27.9,59,64.8,False,8,1,11.1,22.1,90.7
2023-08-23,25.9,18.5,31.9,30,17.1,0.0,1,partly_cloudy,12.3,20.9,51,54.1,False,8,2,9.8,19.2,93.3
2023-08-24,25.8,18.2,32.8,30,14.4,0.0,2,partly_cloudy,11.1,17.6,46,42.2,False,8,3,9.7,18.5,91.4
2023-08-25,27.2,19.6,34.4,28,13.7,0.0,3,partly_cloudy,10.6,17.9,44,49.7,False,8,4,9.1,17.1,92.8
2023-08-26,26.0,19.5,31.8,35,13.0,0.0,3,partly_cloudy,11.9,19.3,50,41.1,True,8,5,10.8,22.8,92.3
2023-08-27,23.6,16.3,29.0,44,21.9,3.2,61,rain,9.4,16.6,39,22.3,True,8,6,8.2,16.1,85.8
2023-08-28,16.8,12.6,20.1,71,8.4,3.6,55,drizzle,10.4,19.7,43,58.5,False,8,0,16.6,26.7,61.2
2023-08-29,17.9,11.1,24.6,60,8.3,0.0,0,clear,7.9,12.6,33,54.7,False,8,1,9.8,18.6,66.8
2023-08-30,22.8,14.7,29.6,39,10.2,0.0,3,partly_cloudy,12.0,21.9,0,44.5,False,8,2,14.1,33.6,92.5
2023-08-31,16.4,11.9,22.1,57,12.3,6.0,63,rain,12.4,19.9,52,41.6,False,8,3,12.4,25.0,68.3
2023-09-01,16.4,10.2,22.7,54,10.1,0.0,0,clear,11.3,18.6,47,78.9,False,9,4,14.8,31.2,76.5
2023-09-02,19.4,13.7,24.4,45,8.8,0.0,0,clear,11.9,19.5,50,31.4,True,9,5,14.2,35.9,80.2
2023-09-03,21.4,18.2,25.9,41,6.2,0.0,3,partly_cloudy,12.5,19.6,52,31.8,True,9,6,14.5,32.5,81.1
2023-09-04,17.4,12.7,22.5,58,17.4,5.6,61,rain,10.4,17.1,43,74.2,False,9,0,14.1,29.2,69.2
2023-09-05,18.0,11.2,22.5,45,7.7,0.0,1,partly_cloudy,9.4,14.8,39,85.4,False,9,1,12.5,25.2,68.4
2023-09-06,18.8,14.5,23.7,46,6.4,0.0,3,partly_cloudy,12.7,19.6,52,70.0,False,9,2,15.5,35.6,73.8
2023-09-07,19.5,15.0,24.1,46,5.4,0.0,3,partly_cloudy,12.9,19.1,53,72.9,False,9,3,16.9,40.1,68.9
2023-09-08,19.4,13.4,24.4,48,8.9,0.0,3,partly_cloudy,13.8,21.2,55,68.0,False,9,4,19.7,43.0,60.9
2023-09-09,21.6,14.6,29.7,43,28.2,0.4,51,drizzle,8.3,14.1,35,27.1,True,9,5,10.3,19.2,64.9
2023-09-10,21.6,15.6,29.3,40,8.4,0.0,3,partly_cloudy,10.2,16.9,43,46.0,True,9,6,12.4,26.2,71.0
2023-09-11,25.6,17.1,34.9,40,34.2,2.5,61,rain,13.2,26.3,53,53.2,False,9,0,8.5,17.9,89.5
2023-09-12,17.6,14.8,21.5,64,12.1,10.3,63,rain,26.0,47.1,80,75.4,False,9,1,12.6,23.8,70.9
2023-09-13,17.6,13.9,21.6,55,9.8,0.2,51,drizzle,24.5,45.5,77,65.8,False,9,2,20.9,44.5,63.2
2023-09-14,16.1,12.4,19.7,48,9.0,0.0,3,partly_cloudy,14.1,25.2,55,62.8,False,9,3,16.1,35.6,58.7
2023-09-15,12.5,10.6,14.1,86,9.0,12.8,63,rain,14.8,29.5,57,76.7,False,9,4,20.3,37.3,56.8
2023-09-16,14.9,10.2,19.2,71,7.6,0.5,53,drizzle,14.8,25.6,57,15.9,True,9,5,24.5,54.5,64.9
2023-09-17,15.7,11.9,20.0,60,7.6,0.0,3,partly_cloudy,12.6,20.6,52,37.6,True,9,6,16.2,43.9,76.7
2023-09-18,16.5,9.8,21.5,61,7.9,0.4,51,drizzle,16.3,26.4,60,79.1,False,9,0,21.6,54.7,81.5
2023-09-19,17.9,10.9,22.7,57,7.2,0.0,3,partly_cloudy,13.8,23.4,55,63.5,False,9,1,15.5,39.0,72.1
2023-09-20,15.2,12.4,18.6,69,11.1,13.2,63,rain,9.9,15.0,41,77.2,False,9,2,14.5,25.9,67.3
2023-09-21,16.3,12.1,20.6,52,8.7,0.2,51,drizzle,10.5,15.9,44,52.6,False,9,3,13.0,26.6,74.0
2023-09-22,10.8,8.6,12.9,85,12.6,20.1,63,rain,10.2,15.3,43,90.6,False,9,4,18.7,31.6,56.9
2023-09-23,13.1,7.1,18.7,55,5.9,0.0,3,partly_cloudy,11.8,17.5,49,28.0,True,9,5,20.4,44.6,64.4
2023-09-24,13.3,9.2,18.7,52,10.8,0.0,3,partly_cloudy,11.6,17.1,48,36.3,True,9,6,17.0,38.0,56.9
2023-09-25,11.8,7.2,16.5,53,6.0,0.0,0,clear,10.7,15.4,44,65.0,False,9,0,20.2,45.8,52.7
2023-09-26,13.4,9.1,17.9,56,4.7,0.0,0,clear,10.5,15.1,44,59.2,False,9,1,20.3,46.4,60.1
2023-09-27,15.8,12.0,20.0,53,6.4,0.0,3,partly_cloudy,11.0,15.9,46,65.6,False,9,2,19.3,47.0,71.8
2023-09-28,17.9,13.2,23.9,40,7.6,0.0,3,partly_cloudy,11.8,19.1,49,72.2,False,9,3,18.1,41.3,65.5
2023-09-29,17.2,13.1,20.8,41,7.0,0.2,51,drizzle,17.6,27.4,63,53.2,False,9,4,19.6,41.9,63.8
2023-09-30,15.9,11.5,21.0,51,7.6,0.4,51,drizzle,15.2,23.1,58,48.5,True,9,5,17.8,36.5,64.8
2023-10-01,15.3,8.7,20.8,46,6.8,0.0,3,partly_cloudy,10.8,16.2,45,40.9,True,10,6,15.7,32.6,66.2
2023-10-02,16.6,12.5,21.8,45,15.5,0.0,3,partly_cloudy,13.5,23.2,54,54.5,False,10,0,19.2,42.0,69.0
2023-10-03,14.7,10.1,18.9,52,8.4,0.0,2,partly_cloudy,16.4,26.0,60,52.0,False,10,1,21.3,51.2,63.1
2023-10-04,15.3,9.0,19.8,51,8.6,0.0,3,partly_cloudy,14.0,21.4,55,76.1,False,10,2,16.8,40.1,67.6
2023-10-05,16.7,10.9,23.3,45,10.5,0.0,2,partly_cloudy,13.4,22.2,54,64.9,False,10,3,15.9,33.7,74.1
2023-10-06,15.5,11.3,20.3,46,10.4,3.3,63,rain,15.7,29.7,58,78.0,False,10,4,20.3,41.3,58.5
2023-10-07,15.9,11.0,21.1,68,12.3,5.3,61,rain,22.5,38.7,73,42.0,True,10,5,26.0,57.4,54.5
2023-10-08,13.1,8.6,18.2,73,6.8,0.0,3,partly_cloudy,17.4,25.5,62,42.1,True,10,6,22.0,50.5,54.8
2023-10-09,14.4,8.3,20.0,54,9.7,0.0,0,clear,9.4,14.0,39,61.8,False,10,0,13.1,28.0,65.2
2023-10-10,16.7,10.7,22.9,36,6.0,0.0,3,partly_cloudy,10.9,16.8,45,65.9,False,10,1,20.6,45.2,67.3
2023-10-11,19.1,12.6,24.7,34,10.6,0.0,3,partly_cloudy,11.1,17.7,46,62.9,False,10,2,18.0,38.1,58.8
2023-10-12,18.1,9.2,26.7,33,9.5,0.0,3,partly_cloudy,12.2,19.7,51,65.2,False,10,3,19.3,42.7,61.9
2023-10-13,10.2,4.3,17.6,75,18.4,22.4,63,rain,13.3,23.4,54,78.5,False,10,4,17.9,36.2,48.9
2023-10-14,5.7,4.0,8.1,73,7.2,5.9,61,rain,9.5,13.5,40,38.0,True,10,5,17.6,41.7,44.7
2023-10-15,6.4,1.1,10.9,70,7.9,0.0,3,partly_cloudy,16.7,24.1,61,38.9,True,10,6,22.7,50.2,80.8
2023-10-16,7.8,2.1,12.4,72,8.7,0.0,2,partly_cloudy,12.3,17.9,51,58.9,False,10,0,18.6,46.7,69.7
2023-10-17,9.6,1.8,15.4,61,14.7,0.0,0,clear,11.8,18.6,49,81.4,False,10,1,18.1,41.7,71.8
2023-10-18,11.7,4.6,19.3,55,7.9,0.0,2,partly_cloudy,16.4,29.2,60,75.8,False,10,2,24.7,51.6,64.8
2023-10-19,13.1,7.5,19.0,50,7.6,0.0,3,partly_cloudy,16.0,35.9,59,62.2,False,10,3,18.5,41.9,63.0
2023-10-20,13.5,8.4,17.7,48,7.1,0.0,2,partly_cloudy,16.4,32.3,60,65.2,False,10,4,21.6,46.5,65.5
2023-10-21,14.4,9.6,20.5,44,10.6,0.0,3,partly_cloudy,15.8,29.9,59,44.1,True,10,5,19.7,42.3,63.7
2023-10-22,12.9,8.6,17.1,49,10.0,0.0,3,partly_cloudy,18.3,32.7,64,20.0,True,10,6,23.8,55.7,57.7
2023-10-23,11.0,8.5,13.6,77,10.1,9.4,61,rain,16.9,27.6,61,70.6,False,10,0,24.4,55.4,47.0
2023-10-24,9.4,6.1,12.9,79,9.7,0.0,3,partly_cloudy,13.0,18.8,53,65.5,False,10,1,20.4,48.5,43.5
2023-10-25,11.7,8.2,15.6,50,7.3,0.0,3,partly_cloudy,15.4,23.5,58,69.5,False,10,2,22.4,52.9,59.0
2023-10-26,13.2,7.9,17.1,47,9.8,0.3,51,drizzle,18.8,32.5,65,62.6,False,10,3,26.9,64.0,48.6
2023-10-27,9.1,5.9,13.3,92,9.8,6.6,61,rain,13.9,23.2,55,71.2,False,10,4,20.9,48.7,36.3
2023-10-28,9.7,5.6,14.4,78,7.9,0.0,3,partly_cloudy,17.5,26.0,62,23.2,True,10,5,26.1,69.2,56.0
2023-10-29,14.3,8.6,21.0,50,12.5,0.0,3,partly_cloudy,15.5,26.9,58,33.0,True,10,6,20.8,47.3,52.4
2023-10-30,15.8,11.2,22.8,47,9.5,0.0,3,partly_cloudy,16.7,30.5,61,63.5,False,10,0,19.8,42.9,57.1
2023-10-31,10.3,6.4,15.3,71,14.6,13.2,63,rain,11.8,19.7,49,79.0,False,10,1,16.6,35.9,54.4
2023-11-01,7.4,4.1,11.3,86,10.5,0.8,53,drizzle,16.4,23.9,60,50.7,False,11,2,26.4,71.0,61.9
2023-11-02,6.8,2.1,11.7,78,9.3,0.0,3,partly_cloudy,22.0,32.0,72,59.8,False,11,3,30.4,76.6,60.2
2023-11-03,6.9,2.9,10.4,71,7.6,0.0,2,partly_cloudy,18.6,27.3,65,59.7,False,11,4,26.4,60.0,56.8
2023-11-04,7.2,0.1,10.9,71,13.6,0.0,3,partly_cloudy,19.7,30.2,67,36.2,True,11,5,27.7,61.8,57.0
2023-11-05,10.2,6.2,14.4,48,7.2,0.0,3,partly_cloudy,22.7,36.0,73,24.6,True,11,6,29.5,68.3,60.2
2023-11-06,4.7,1.0,8.5,82,10.0,0.0,3,partly_cloudy,17.9,26.9,63,32.3,False,11,0,21.3,66.1,52.0
2023-11-07,4.7,-0.6,9.1,79,12.3,0.0,3,partly_cloudy,21.5,34.2,71,73.1,False,11,1,29.3,68.7,55.1
2023-11-08,8.7,3.1,15.1,62,9.7,0.0,3,partly_cloudy,25.9,40.3,80,67.8,False,11,2,32.0,77.1,56.5
2023-11-09,7.0,4.2,10.2,74,13.0,6.6,61,rain,16.5,25.7,60,75.8,False,11,3,27.4,52.4,43.0
2023-11-10,5.1,2.7,6.2,84,6.5,2.2,51,drizzle,12.6,18.7,52,55.7,False,11,4,27.7,60.1,40.8
2023-11-11,5.2,-0.0,9.1,70,10.2,0.0,3,partly_cloudy,16.1,25.3,59,30.7,True,11,5,23.2,52.3,63.6
2023-11-12,5.5,1.7,9.2,61,11.8,0.5,51,drizzle,14.0,24.1,55,26.6,True,11,6,20.6,49.1,53.5
2023-11-13,3.0,-1.3,6.4,82,9.4,5.0,73,snow,15.7,23.9,59,61.5,False,11,0,25.8,71.3,48.7
2023-11-14,1.8,-3.6,5.6,75,13.9,0.0,0,clear,19.0,28.4,66,82.3,False,11,1,25.9,53.9,65.2
2023-11-15,4.4,-2.5,12.1,48,11.7,0.0,0,clear,20.8,31.8,69,81.3,False,11,2,25.0,56.5,66.6
2023-11-16,7.3,0.7,15.9,33,7.8,0.0,2,partly_cloudy,23.1,34.8,74,62.8,False,11,3,27.2,59.6,68.8
2023-11-17,8.7,2.4,14.7,40,8.3,0.0,3,partly_cloudy,23.5,37.8,75,71.0,False,11,4,26.5,60.0,62.3
2023-11-18,12.1,4.3,17.2,39,9.1,0.0,3,partly_cloudy,25.9,39.0,80,21.0,True,11,5,31.9,82.1,54.4
2023-11-19,7.1,4.3,10.5,82,13.4,2.9,53,drizzle,19.0,29.6,66,50.3,True,11,6,30.0,76.9,35.6
2023-11-20,5.9,3.7,8.8,83,11.6,5.4,61,rain,20.9,30.6,70,68.6,False,11,0,29.8,84.5,47.0
2023-11-21,4.0,0.8,9.3,80,16.5,0.0,3,partly_cloudy,18.2,28.1,64,53.0,False,11,1,25.2,58.6,61.2
2023-11-22,8.0,1.3,14.1,52,15.9,0.0,3,partly_cloudy,19.4,32.4,66,54.5,False,11,2,25.9,62.2,64.0
2023-11-23,5.7,2.7,8.4,86,8.2,15.0,63,rain,12.7,19.9,52,70.6,False,11,3,27.1,64.2,39.4
2023-11-24,4.6,-0.7,8.6,69,11.1,0.0,3,partly_cloudy,15.7,22.9,59,70.9,False,11,4,25.5,63.8,51.2
2023-11-25,6.2,1.9,9.9,66,9.4,0.0,3,partly_cloudy,17.9,27.5,63,35.4,True,11,5,27.1,72.4,56.1
2023-11-26,5.3,1.4,8.8,74,12.5,0.0,3,partly_cloudy,22.7,34.2,73,43.0,True,11,6,29.6,70.0,58.7
2023-11-27,7.7,5.7,10.4,55,8.0,0.0,3,partly_cloudy,22.5,35.2,73,62.1,False,11,0,30.2,73.7,63.0
2023-11-28,8.2,4.6,11.8,45,7.1,0.0,3,partly_cloudy,23.7,35.4,75,65.5,False,11,1,32.2,76.3,60.6
2023-11-29,7.8,0.9,12.9,46,9.6,0.0,3,partly_cloudy,23.6,35.9,75,62.9,False,11,2,31.9,75.5,58.3
